CASE COUNT,CASE COUNT_7 DA,DEATH COUNT_7 DA,HOSPITALIZED COUNT,DEATH COUNT,BOROUGH,HOSPITALIZED COUNT_7 DA,date_of_interest
93,60,2,6,1,Staten Island,5,11/8/2021
52,55,1,5,2,Staten Island,4,11/7/2021
42,52,1,3,4,Staten Island,4,11/6/2021
54,51,1,4,0,Staten Island,4,11/5/2021
53,52,1,3,1,Staten Island,4,11/4/2021
66,55,1,4,0,Staten Island,4,11/3/2021
60,56,1,7,3,Staten Island,3,11/2/2021
56,57,0,4,0,Staten Island,3,11/1/2021
32,61,0,3,1,Staten Island,3,10/31/2021
39,64,1,4,1,Staten Island,3,10/30/2021
56,68,1,3,0,Staten Island,3,10/29/2021
77,70,1,1,1,Staten Island,3,10/28/2021
71,72,1,2,0,Staten Island,4,10/27/2021
69,72,1,5,0,Staten Island,5,10/26/2021
82,74,1,2,0,Staten Island,4,10/25/2021
57,74,1,4,3,Staten Island,5,10/24/2021
61,75,1,6,0,Staten Island,5,10/23/2021
76,73,1,3,2,Staten Island,5,10/22/2021
87,74,1,6,1,Staten Island,5,10/21/2021
75,78,1,7,0,Staten Island,5,10/20/2021
83,83,1,3,1,Staten Island,5,10/19/2021
80,87,1,9,1,Staten Island,5,10/18/2021
66,86,1,2,0,Staten Island,4,10/17/2021
47,86,1,6,1,Staten Island,5,10/16/2021
81,88,1,4,0,Staten Island,5,10/15/2021
111,87,1,2,1,Staten Island,5,10/14/2021
115,85,1,8,1,Staten Island,5,10/13/2021
112,79,1,4,1,Staten Island,5,10/12/2021
67,78,1,5,1,Staten Island,5,10/11/2021
72,81,1,7,4,Staten Island,5,10/10/2021
55,81,1,4,0,Staten Island,4,10/9/2021
77,80,1,3,1,Staten Island,4,10/8/2021
98,80,1,6,1,Staten Island,4,10/7/2021
74,79,1,7,2,Staten Island,4,10/6/2021
105,82,1,5,1,Staten Island,4,10/5/2021
88,81,1,3,1,Staten Island,4,10/4/2021
69,84,1,2,0,Staten Island,4,10/3/2021
48,86,1,4,0,Staten Island,4,10/2/2021
76,91,1,2,1,Staten Island,4,10/1/2021
92,92,1,6,1,Staten Island,4,9/30/2021
96,92,1,4,2,Staten Island,5,9/29/2021
97,94,1,6,0,Staten Island,5,9/28/2021
110,93,1,4,0,Staten Island,5,9/27/2021
86,99,1,4,4,Staten Island,5,9/26/2021
82,98,1,4,1,Staten Island,6,9/25/2021
80,99,0,2,0,Staten Island,6,9/24/2021
90,103,1,9,2,Staten Island,6,9/23/2021
111,109,0,5,0,Staten Island,6,9/22/2021
95,115,1,5,0,Staten Island,7,9/21/2021
150,122,1,8,1,Staten Island,7,9/20/2021
79,118,1,9,0,Staten Island,7,9/19/2021
89,122,1,3,0,Staten Island,7,9/18/2021
104,124,1,5,1,Staten Island,7,9/17/2021
135,128,1,7,1,Staten Island,8,9/16/2021
153,127,1,11,1,Staten Island,8,9/15/2021
147,124,1,6,0,Staten Island,7,9/14/2021
122,127,1,9,2,Staten Island,7,9/13/2021
102,124,1,6,1,Staten Island,6,9/12/2021
104,125,1,8,1,Staten Island,6,9/11/2021
131,126,1,6,0,Staten Island,6,9/10/2021
129,135,1,8,1,Staten Island,6,9/9/2021
131,142,1,3,2,Staten Island,6,9/8/2021
171,143,1,7,0,Staten Island,7,9/7/2021
98,147,1,6,1,Staten Island,8,9/6/2021
110,159,1,7,1,Staten Island,8,9/5/2021
110,157,1,6,1,Staten Island,8,9/4/2021
197,157,1,4,1,Staten Island,8,9/3/2021
174,148,1,11,0,Staten Island,9,9/2/2021
140,144,1,9,0,Staten Island,8,9/1/2021
202,149,1,12,2,Staten Island,7,8/31/2021
182,144,1,8,1,Staten Island,6,8/30/2021
91,141,1,8,1,Staten Island,6,8/29/2021
112,140,1,3,1,Staten Island,6,8/28/2021
133,141,1,9,0,Staten Island,6,8/27/2021
150,139,1,8,3,Staten Island,6,8/26/2021
170,137,1,4,0,Staten Island,7,8/25/2021
168,136,1,5,2,Staten Island,8,8/24/2021
161,131,1,7,1,Staten Island,9,8/23/2021
84,129,1,6,2,Staten Island,9,8/22/2021
118,128,1,4,0,Staten Island,9,8/21/2021
125,125,1,11,0,Staten Island,11,8/20/2021
136,128,1,10,2,Staten Island,10,8/19/2021
162,133,1,12,3,Staten Island,11,8/18/2021
133,132,1,13,1,Staten Island,12,8/17/2021
144,134,1,7,2,Staten Island,11,8/16/2021
81,138,0,8,1,Staten Island,10,8/15/2021
96,146,1,16,1,Staten Island,10,8/14/2021
144,150,1,7,0,Staten Island,9,8/13/2021
172,149,1,15,0,Staten Island,10,8/12/2021
151,141,1,19,0,Staten Island,8,8/11/2021
152,143,1,6,1,Staten Island,7,8/10/2021
173,143,1,0,0,Staten Island,8,8/9/2021
131,136,1,10,2,Staten Island,9,8/8/2021
125,128,1,8,2,Staten Island,8,8/7/2021
141,123,1,11,1,Staten Island,8,8/6/2021
114,121,1,3,1,Staten Island,7,8/5/2021
165,121,0,13,1,Staten Island,8,8/4/2021
153,113,0,13,0,Staten Island,7,8/3/2021
122,106,0,6,0,Staten Island,6,8/2/2021
73,105,1,3,2,Staten Island,6,8/1/2021
95,104,1,7,0,Staten Island,6,7/31/2021
123,98,1,3,0,Staten Island,6,7/30/2021
119,89,1,13,0,Staten Island,6,7/29/2021
108,84,1,3,0,Staten Island,5,7/28/2021
103,78,1,7,1,Staten Island,5,7/27/2021
114,74,1,4,1,Staten Island,4,7/26/2021
67,69,1,4,2,Staten Island,4,7/25/2021
54,63,0,5,0,Staten Island,4,7/24/2021
55,60,0,5,0,Staten Island,4,7/23/2021
88,61,0,4,1,Staten Island,4,7/22/2021
63,56,0,5,1,Staten Island,4,7/21/2021
75,54,0,4,0,Staten Island,3,7/20/2021
78,52,0,3,0,Staten Island,3,7/19/2021
29,46,0,4,0,Staten Island,3,7/18/2021
35,46,0,6,0,Staten Island,2,7/17/2021
61,45,0,1,1,Staten Island,1,7/16/2021
54,41,0,2,1,Staten Island,1,7/15/2021
46,40,0,2,0,Staten Island,2,7/14/2021
64,39,0,3,0,Staten Island,2,7/13/2021
35,35,0,0,0,Staten Island,2,7/12/2021
25,33,0,1,1,Staten Island,2,7/11/2021
30,32,0,0,0,Staten Island,2,7/10/2021
32,31,0,2,1,Staten Island,3,7/9/2021
46,30,0,3,0,Staten Island,3,7/8/2021
44,28,0,2,0,Staten Island,4,7/7/2021
32,25,0,5,0,Staten Island,4,7/6/2021
20,26,0,1,0,Staten Island,3,7/5/2021
19,27,0,2,0,Staten Island,3,7/4/2021
25,28,0,4,0,Staten Island,3,7/3/2021
21,27,0,5,0,Staten Island,3,7/2/2021
33,28,0,8,0,Staten Island,2,7/1/2021
27,27,0,1,0,Staten Island,1,6/30/2021
35,27,0,0,0,Staten Island,1,6/29/2021
30,24,0,3,2,Staten Island,2,6/28/2021
22,24,0,0,0,Staten Island,3,6/27/2021
24,22,0,3,0,Staten Island,3,6/26/2021
24,20,0,0,1,Staten Island,3,6/25/2021
29,20,1,2,0,Staten Island,3,6/24/2021
24,19,1,1,0,Staten Island,3,6/23/2021
17,19,1,7,0,Staten Island,3,6/22/2021
26,20,1,5,0,Staten Island,3,6/21/2021
9,18,1,2,0,Staten Island,2,6/20/2021
14,18,1,3,2,Staten Island,2,6/19/2021
20,18,1,1,2,Staten Island,2,6/18/2021
23,17,0,1,0,Staten Island,2,6/17/2021
26,16,0,2,0,Staten Island,2,6/16/2021
19,15,0,4,1,Staten Island,2,6/15/2021
12,14,0,1,1,Staten Island,2,6/14/2021
12,15,0,3,0,Staten Island,2,6/13/2021
15,16,0,2,0,Staten Island,2,6/12/2021
15,15,0,2,0,Staten Island,2,6/11/2021
12,17,0,2,0,Staten Island,2,6/10/2021
17,17,1,1,0,Staten Island,2,6/9/2021
17,18,1,1,2,Staten Island,3,6/8/2021
19,19,0,3,0,Staten Island,3,6/7/2021
15,18,0,2,0,Staten Island,2,6/6/2021
12,18,0,3,1,Staten Island,2,6/5/2021
25,18,0,2,0,Staten Island,2,6/4/2021
14,17,1,2,2,Staten Island,2,6/3/2021
21,19,1,5,0,Staten Island,2,6/2/2021
30,18,1,2,0,Staten Island,2,6/1/2021
10,19,1,1,0,Staten Island,1,5/31/2021
14,24,1,1,0,Staten Island,1,5/30/2021
9,25,1,0,0,Staten Island,2,5/29/2021
18,27,1,1,3,Staten Island,2,5/28/2021
33,28,1,3,2,Staten Island,3,5/27/2021
10,28,1,4,1,Staten Island,3,5/26/2021
37,31,1,0,0,Staten Island,3,5/25/2021
47,32,1,1,0,Staten Island,3,5/24/2021
23,30,1,4,2,Staten Island,4,5/23/2021
21,30,1,2,2,Staten Island,3,5/22/2021
27,29,1,6,1,Staten Island,3,5/21/2021
33,32,1,3,3,Staten Island,3,5/20/2021
27,34,1,3,1,Staten Island,3,5/19/2021
44,40,1,2,0,Staten Island,4,5/18/2021
37,43,1,5,0,Staten Island,4,5/17/2021
18,45,1,1,1,Staten Island,4,5/16/2021
20,46,1,4,0,Staten Island,4,5/15/2021
46,48,1,5,1,Staten Island,3,5/14/2021
49,53,2,4,1,Staten Island,3,5/13/2021
66,54,2,4,2,Staten Island,3,5/12/2021
64,53,2,5,2,Staten Island,4,5/11/2021
50,56,2,2,1,Staten Island,4,5/10/2021
26,59,3,1,1,Staten Island,4,5/9/2021
38,64,3,2,2,Staten Island,6,5/8/2021
80,67,3,5,4,Staten Island,6,5/7/2021
54,67,3,5,1,Staten Island,6,5/6/2021
61,72,3,6,1,Staten Island,6,5/5/2021
81,79,3,6,7,Staten Island,7,5/4/2021
73,81,2,4,4,Staten Island,7,5/3/2021
60,88,2,12,2,Staten Island,7,5/2/2021
58,90,2,3,2,Staten Island,6,5/1/2021
80,93,1,3,3,Staten Island,7,4/30/2021
90,100,1,9,1,Staten Island,9,4/29/2021
111,106,2,9,0,Staten Island,9,4/28/2021
97,109,2,9,2,Staten Island,9,4/27/2021
122,116,2,7,1,Staten Island,10,4/26/2021
69,124,2,4,2,Staten Island,11,4/25/2021
79,129,2,9,1,Staten Island,12,4/24/2021
134,134,2,14,2,Staten Island,13,4/23/2021
127,142,2,10,3,Staten Island,13,4/22/2021
132,149,2,13,0,Staten Island,14,4/21/2021
146,161,2,11,2,Staten Island,14,4/20/2021
182,164,2,16,4,Staten Island,14,4/19/2021
105,167,2,14,2,Staten Island,14,4/18/2021
115,170,2,10,1,Staten Island,13,4/17/2021
184,175,2,15,2,Staten Island,13,4/16/2021
179,185,2,17,5,Staten Island,14,4/15/2021
214,193,2,13,1,Staten Island,13,4/14/2021
167,195,3,14,2,Staten Island,14,4/13/2021
205,206,3,12,1,Staten Island,13,4/12/2021
129,218,4,8,2,Staten Island,13,4/11/2021
150,220,4,12,3,Staten Island,14,4/10/2021
253,227,3,19,1,Staten Island,14,4/9/2021
236,222,3,11,3,Staten Island,14,4/8/2021
227,221,3,19,7,Staten Island,14,4/7/2021
245,226,3,7,4,Staten Island,15,4/6/2021
284,226,3,17,5,Staten Island,17,4/5/2021
142,230,2,13,3,Staten Island,17,4/4/2021
201,231,3,12,0,Staten Island,17,4/3/2021
221,233,3,19,2,Staten Island,18,4/2/2021
227,246,4,14,3,Staten Island,19,4/1/2021
261,256,4,21,6,Staten Island,21,3/31/2021
247,260,3,20,2,Staten Island,21,3/30/2021
311,260,4,20,1,Staten Island,20,3/29/2021
152,261,4,16,6,Staten Island,21,3/28/2021
215,264,4,14,2,Staten Island,21,3/27/2021
309,257,4,28,6,Staten Island,22,3/26/2021
296,251,3,25,3,Staten Island,20,3/25/2021
288,241,3,23,4,Staten Island,20,3/24/2021
252,238,3,16,4,Staten Island,19,3/23/2021
317,233,4,23,3,Staten Island,19,3/22/2021
174,220,4,19,3,Staten Island,18,3/21/2021
160,216,3,17,4,Staten Island,17,3/20/2021
267,219,4,18,3,Staten Island,15,3/19/2021
232,215,3,24,3,Staten Island,15,3/18/2021
267,213,4,17,4,Staten Island,14,3/17/2021
213,212,4,15,5,Staten Island,13,3/16/2021
226,214,3,18,4,Staten Island,13,3/15/2021
149,219,3,11,1,Staten Island,14,3/14/2021
177,219,4,5,5,Staten Island,14,3/13/2021
244,218,3,14,1,Staten Island,15,3/12/2021
213,217,4,15,5,Staten Island,16,3/11/2021
259,223,4,13,4,Staten Island,16,3/10/2021
233,224,4,16,1,Staten Island,16,3/9/2021
259,227,5,22,7,Staten Island,16,3/8/2021
147,227,4,15,3,Staten Island,16,3/7/2021
172,227,4,13,3,Staten Island,14,3/6/2021
236,222,4,20,5,Staten Island,14,3/5/2021
252,220,4,10,5,Staten Island,13,3/4/2021
266,221,4,13,4,Staten Island,14,3/3/2021
255,214,4,21,5,Staten Island,13,3/2/2021
261,206,4,17,5,Staten Island,12,3/1/2021
149,202,4,6,2,Staten Island,12,2/28/2021
138,202,4,12,2,Staten Island,13,2/27/2021
216,207,5,15,4,Staten Island,12,2/26/2021
262,208,4,11,3,Staten Island,12,2/25/2021
217,187,4,10,8,Staten Island,12,2/24/2021
201,184,3,14,3,Staten Island,12,2/23/2021
228,182,3,13,5,Staten Island,12,2/22/2021
151,183,3,14,3,Staten Island,12,2/21/2021
172,178,3,10,7,Staten Island,12,2/20/2021
228,172,3,14,0,Staten Island,12,2/19/2021
110,173,4,10,2,Staten Island,13,2/18/2021
196,190,4,8,3,Staten Island,14,2/17/2021
190,201,4,12,3,Staten Island,16,2/16/2021
234,209,4,16,4,Staten Island,18,2/15/2021
114,213,4,14,3,Staten Island,18,2/14/2021
135,211,4,9,5,Staten Island,18,2/13/2021
231,218,5,24,5,Staten Island,20,2/12/2021
228,219,5,15,5,Staten Island,19,2/11/2021
273,227,4,22,5,Staten Island,19,2/10/2021
245,234,5,26,3,Staten Island,18,2/9/2021
267,219,5,19,5,Staten Island,17,2/8/2021
99,188,5,10,3,Staten Island,16,2/7/2021
180,205,5,22,7,Staten Island,17,2/6/2021
242,202,5,20,4,Staten Island,17,2/5/2021
285,201,5,14,3,Staten Island,16,2/4/2021
321,199,6,18,7,Staten Island,17,2/3/2021
142,193,5,18,6,Staten Island,18,2/2/2021
44,214,5,13,3,Staten Island,18,2/1/2021
218,259,5,17,6,Staten Island,19,1/31/2021
164,254,5,18,4,Staten Island,20,1/30/2021
234,265,6,16,6,Staten Island,20,1/29/2021
271,279,6,16,7,Staten Island,22,1/28/2021
279,290,6,28,5,Staten Island,23,1/27/2021
285,301,6,21,2,Staten Island,22,1/26/2021
365,308,6,19,7,Staten Island,22,1/25/2021
179,310,6,20,7,Staten Island,24,1/24/2021
245,321,6,21,10,Staten Island,25,1/23/2021
330,329,4,29,4,Staten Island,25,1/22/2021
350,332,5,25,4,Staten Island,26,1/21/2021
352,342,5,18,7,Staten Island,27,1/20/2021
337,346,5,24,6,Staten Island,29,1/19/2021
379,357,5,33,6,Staten Island,30,1/18/2021
256,370,4,23,2,Staten Island,30,1/17/2021
297,383,5,25,2,Staten Island,30,1/16/2021
356,393,5,32,9,Staten Island,31,1/15/2021
419,411,5,35,5,Staten Island,30,1/14/2021
378,416,5,33,6,Staten Island,29,1/13/2021
415,437,5,31,5,Staten Island,29,1/12/2021
469,451,5,28,2,Staten Island,28,1/11/2021
344,478,6,27,4,Staten Island,28,1/10/2021
371,486,6,29,4,Staten Island,26,1/9/2021
481,506,7,26,8,Staten Island,26,1/8/2021
452,455,6,28,7,Staten Island,26,1/7/2021
524,445,5,31,6,Staten Island,25,1/6/2021
518,437,5,24,5,Staten Island,23,1/5/2021
658,446,6,29,8,Staten Island,22,1/4/2021
400,433,6,15,5,Staten Island,21,1/3/2021
509,420,6,26,8,Staten Island,21,1/2/2021
122,404,5,28,3,Staten Island,21,1/1/2021
387,400,6,20,3,Staten Island,19,12/31/2020
465,379,6,18,4,Staten Island,18,12/30/2020
584,370,6,19,9,Staten Island,18,12/29/2020
562,338,6,20,7,Staten Island,19,12/28/2020
312,319,6,19,9,Staten Island,19,12/27/2020
393,316,5,21,2,Staten Island,19,12/26/2020
96,297,6,13,7,Staten Island,19,12/25/2020
241,332,5,13,4,Staten Island,20,12/24/2020
399,324,5,23,5,Staten Island,21,12/23/2020
364,300,5,24,10,Staten Island,20,12/22/2020
429,297,5,20,3,Staten Island,19,12/21/2020
293,286,5,22,7,Staten Island,19,12/20/2020
260,279,5,19,4,Staten Island,18,12/19/2020
335,273,5,20,4,Staten Island,19,12/18/2020
186,263,6,20,5,Staten Island,19,12/17/2020
236,276,5,13,4,Staten Island,20,12/16/2020
339,288,5,17,6,Staten Island,24,12/15/2020
350,281,5,19,4,Staten Island,24,12/14/2020
248,284,5,19,6,Staten Island,26,12/13/2020
218,279,4,23,8,Staten Island,27,12/12/2020
266,284,4,23,7,Staten Island,26,12/11/2020
277,293,4,27,2,Staten Island,26,12/10/2020
318,301,4,37,5,Staten Island,27,12/9/2020
291,311,4,22,4,Staten Island,25,12/8/2020
370,321,4,32,2,Staten Island,26,12/7/2020
216,322,4,22,2,Staten Island,23,12/6/2020
249,331,5,20,4,Staten Island,23,12/5/2020
328,326,4,23,6,Staten Island,22,12/4/2020
337,319,4,35,3,Staten Island,23,12/3/2020
384,284,4,23,4,Staten Island,21,12/2/2020
363,271,4,25,9,Staten Island,20,12/1/2020
378,253,3,14,2,Staten Island,19,11/30/2020
280,240,3,24,4,Staten Island,21,11/29/2020
215,226,2,12,1,Staten Island,20,11/28/2020
273,218,3,27,5,Staten Island,21,11/27/2020
92,211,2,19,2,Staten Island,20,11/26/2020
295,226,2,20,4,Staten Island,20,11/25/2020
238,212,2,19,3,Staten Island,19,11/24/2020
289,206,2,25,1,Staten Island,17,11/23/2020
178,191,2,19,1,Staten Island,15,11/22/2020
161,187,2,20,4,Staten Island,14,11/21/2020
224,180,2,17,1,Staten Island,13,11/20/2020
200,173,2,20,0,Staten Island,12,11/19/2020
197,168,2,13,2,Staten Island,11,11/18/2020
190,164,2,8,2,Staten Island,12,11/17/2020
187,157,2,10,2,Staten Island,12,11/16/2020
152,160,1,12,4,Staten Island,11,11/15/2020
111,152,1,11,1,Staten Island,11,11/14/2020
173,149,1,12,1,Staten Island,10,11/13/2020
164,143,1,11,2,Staten Island,8,11/12/2020
169,135,1,18,1,Staten Island,8,11/11/2020
146,131,1,9,0,Staten Island,6,11/10/2020
202,123,1,5,0,Staten Island,6,11/9/2020
99,108,1,11,1,Staten Island,5,11/8/2020
89,100,1,3,1,Staten Island,5,11/7/2020
131,95,0,1,1,Staten Island,5,11/6/2020
111,87,1,9,0,Staten Island,6,11/5/2020
138,79,1,6,1,Staten Island,5,11/4/2020
92,72,1,5,0,Staten Island,5,11/3/2020
93,70,1,3,0,Staten Island,5,11/2/2020
45,66,1,8,1,Staten Island,5,11/1/2020
52,65,1,5,0,Staten Island,4,10/31/2020
77,62,1,6,2,Staten Island,4,10/30/2020
56,58,0,5,0,Staten Island,4,10/29/2020
90,60,0,3,1,Staten Island,4,10/28/2020
76,55,0,3,0,Staten Island,4,10/27/2020
69,49,0,5,0,Staten Island,4,10/26/2020
32,44,1,3,1,Staten Island,4,10/25/2020
32,45,1,4,0,Staten Island,4,10/24/2020
48,46,1,3,1,Staten Island,5,10/23/2020
76,44,0,4,0,Staten Island,5,10/22/2020
49,39,0,8,1,Staten Island,5,10/21/2020
38,37,0,4,0,Staten Island,4,10/20/2020
36,38,0,4,1,Staten Island,4,10/19/2020
33,38,0,3,1,Staten Island,4,10/18/2020
39,35,0,6,0,Staten Island,3,10/17/2020
38,35,0,4,0,Staten Island,3,10/16/2020
40,34,0,3,0,Staten Island,3,10/15/2020
33,33,0,5,0,Staten Island,3,10/14/2020
45,33,0,5,0,Staten Island,3,10/13/2020
37,31,0,0,1,Staten Island,2,10/12/2020
14,31,0,1,0,Staten Island,2,10/11/2020
36,33,0,5,1,Staten Island,3,10/10/2020
31,30,0,3,0,Staten Island,2,10/9/2020
33,31,0,4,0,Staten Island,2,10/8/2020
37,30,0,0,0,Staten Island,2,10/7/2020
29,30,0,1,0,Staten Island,2,10/6/2020
37,31,0,2,0,Staten Island,2,10/5/2020
26,32,0,4,1,Staten Island,2,10/4/2020
17,33,0,3,1,Staten Island,2,10/3/2020
36,35,0,2,0,Staten Island,2,10/2/2020
26,34,0,1,0,Staten Island,2,10/1/2020
41,34,0,0,1,Staten Island,2,9/30/2020
33,33,0,3,0,Staten Island,2,9/29/2020
47,32,0,2,0,Staten Island,2,9/28/2020
28,29,0,3,0,Staten Island,2,9/27/2020
33,28,0,2,0,Staten Island,1,9/26/2020
28,25,0,1,0,Staten Island,1,9/25/2020
26,24,0,3,0,Staten Island,1,9/24/2020
37,24,0,0,1,Staten Island,1,9/23/2020
26,22,0,0,0,Staten Island,1,9/22/2020
24,20,0,2,0,Staten Island,1,9/21/2020
21,21,0,1,0,Staten Island,1,9/20/2020
13,20,0,1,0,Staten Island,1,9/19/2020
24,20,0,0,0,Staten Island,1,9/18/2020
25,19,0,2,0,Staten Island,1,9/17/2020
18,20,0,1,1,Staten Island,2,9/16/2020
18,21,0,1,0,Staten Island,2,9/15/2020
26,22,0,2,0,Staten Island,2,9/14/2020
13,21,0,1,0,Staten Island,2,9/13/2020
19,21,0,1,0,Staten Island,2,9/12/2020
16,22,0,2,0,Staten Island,1,9/11/2020
27,23,0,3,0,Staten Island,1,9/10/2020
25,22,0,1,0,Staten Island,1,9/9/2020
30,21,0,1,0,Staten Island,1,9/8/2020
18,20,0,2,0,Staten Island,1,9/7/2020
13,20,0,1,0,Staten Island,1,9/6/2020
24,22,0,0,0,Staten Island,1,9/5/2020
26,20,0,2,0,Staten Island,1,9/4/2020
17,19,0,1,0,Staten Island,1,9/3/2020
17,18,0,0,0,Staten Island,1,9/2/2020
24,18,0,1,1,Staten Island,2,9/1/2020
22,17,0,1,0,Staten Island,2,8/31/2020
25,16,0,4,0,Staten Island,2,8/30/2020
7,13,0,1,0,Staten Island,1,8/29/2020
21,13,0,1,0,Staten Island,1,8/28/2020
13,12,0,2,0,Staten Island,1,8/27/2020
16,13,0,2,0,Staten Island,1,8/26/2020
12,13,0,1,0,Staten Island,1,8/25/2020
15,14,0,2,1,Staten Island,1,8/24/2020
7,13,0,0,0,Staten Island,1,8/23/2020
7,13,0,1,1,Staten Island,1,8/22/2020
14,14,0,0,0,Staten Island,1,8/21/2020
20,14,0,1,0,Staten Island,1,8/20/2020
18,13,0,1,0,Staten Island,1,8/19/2020
14,13,0,2,0,Staten Island,1,8/18/2020
14,13,0,0,1,Staten Island,1,8/17/2020
7,15,0,1,0,Staten Island,2,8/16/2020
9,15,0,2,0,Staten Island,2,8/15/2020
16,15,0,2,1,Staten Island,1,8/14/2020
12,14,0,0,0,Staten Island,1,8/13/2020
18,14,0,0,0,Staten Island,2,8/12/2020
18,14,0,4,0,Staten Island,2,8/11/2020
22,12,0,2,0,Staten Island,1,8/10/2020
12,12,0,1,0,Staten Island,1,8/9/2020
7,11,0,1,0,Staten Island,1,8/8/2020
6,11,0,0,0,Staten Island,2,8/7/2020
18,13,0,3,0,Staten Island,2,8/6/2020
15,12,0,0,0,Staten Island,2,8/5/2020
7,12,0,1,0,Staten Island,2,8/4/2020
19,14,0,1,0,Staten Island,3,8/3/2020
8,15,0,4,0,Staten Island,3,8/2/2020
7,16,0,2,0,Staten Island,2,8/1/2020
18,17,0,3,0,Staten Island,3,7/31/2020
12,18,0,2,0,Staten Island,2,7/30/2020
13,21,0,2,1,Staten Island,3,7/29/2020
18,22,0,4,0,Staten Island,3,7/28/2020
26,22,0,1,0,Staten Island,2,7/27/2020
19,23,0,2,0,Staten Island,3,7/26/2020
13,23,0,4,0,Staten Island,3,7/25/2020
28,23,0,1,1,Staten Island,2,7/24/2020
27,23,0,5,0,Staten Island,2,7/23/2020
20,24,0,2,0,Staten Island,2,7/22/2020
21,24,0,2,0,Staten Island,2,7/21/2020
32,24,0,3,0,Staten Island,2,7/20/2020
17,24,0,2,0,Staten Island,2,7/19/2020
19,24,0,1,0,Staten Island,2,7/18/2020
23,23,0,1,0,Staten Island,2,7/17/2020
35,21,0,3,0,Staten Island,2,7/16/2020
22,19,0,2,0,Staten Island,2,7/15/2020
19,19,0,0,0,Staten Island,2,7/14/2020
35,21,0,5,0,Staten Island,2,7/13/2020
13,20,0,0,0,Staten Island,1,7/12/2020
13,20,0,0,0,Staten Island,1,7/11/2020
13,20,0,3,0,Staten Island,1,7/10/2020
18,19,0,1,0,Staten Island,1,7/9/2020
25,19,1,2,2,Staten Island,1,7/8/2020
32,21,1,1,0,Staten Island,1,7/7/2020
28,21,1,2,0,Staten Island,1,7/6/2020
12,20,1,0,0,Staten Island,1,7/5/2020
12,20,1,1,1,Staten Island,1,7/4/2020
8,20,1,1,0,Staten Island,1,7/3/2020
17,21,1,0,3,Staten Island,1,7/2/2020
39,23,1,0,1,Staten Island,1,7/1/2020
29,19,1,2,0,Staten Island,2,6/30/2020
23,17,1,1,3,Staten Island,2,6/29/2020
11,17,1,0,0,Staten Island,2,6/28/2020
13,16,1,1,1,Staten Island,2,6/27/2020
16,15,1,2,1,Staten Island,2,6/26/2020
28,14,1,3,1,Staten Island,2,6/25/2020
14,14,1,4,1,Staten Island,2,6/24/2020
16,14,1,2,0,Staten Island,1,6/23/2020
18,15,1,2,2,Staten Island,1,6/22/2020
9,15,1,2,1,Staten Island,1,6/21/2020
6,14,1,0,2,Staten Island,0,6/20/2020
9,13,1,1,2,Staten Island,1,6/19/2020
25,15,1,1,1,Staten Island,1,6/18/2020
16,13,1,0,0,Staten Island,1,6/17/2020
20,13,1,1,0,Staten Island,1,6/16/2020
18,13,1,0,2,Staten Island,2,6/15/2020
4,13,1,0,2,Staten Island,2,6/14/2020
2,13,1,1,1,Staten Island,3,6/13/2020
18,14,1,3,0,Staten Island,3,6/12/2020
16,12,1,1,1,Staten Island,2,6/11/2020
14,14,1,3,2,Staten Island,3,6/10/2020
19,19,1,4,2,Staten Island,3,6/9/2020
19,21,1,2,0,Staten Island,3,6/8/2020
4,24,2,4,1,Staten Island,3,6/7/2020
7,25,2,2,0,Staten Island,2,6/6/2020
8,27,2,1,1,Staten Island,2,6/5/2020
29,29,2,2,2,Staten Island,3,6/4/2020
45,29,2,3,3,Staten Island,3,6/3/2020
34,29,2,6,1,Staten Island,3,6/2/2020
43,33,2,2,3,Staten Island,3,6/1/2020
12,29,2,0,2,Staten Island,3,5/31/2020
15,29,2,2,1,Staten Island,4,5/30/2020
27,32,2,3,2,Staten Island,4,5/29/2020
30,33,3,7,1,Staten Island,4,5/28/2020
43,40,3,4,2,Staten Island,4,5/27/2020
58,42,4,4,1,Staten Island,4,5/26/2020
16,39,4,3,2,Staten Island,5,5/25/2020
15,43,4,5,5,Staten Island,5,5/24/2020
37,42,4,4,2,Staten Island,5,5/23/2020
32,40,4,4,5,Staten Island,5,5/22/2020
78,40,4,5,3,Staten Island,5,5/21/2020
56,35,4,5,7,Staten Island,6,5/20/2020
42,34,4,6,5,Staten Island,7,5/19/2020
38,35,4,6,2,Staten Island,8,5/18/2020
10,34,4,5,2,Staten Island,7,5/17/2020
25,34,5,3,2,Staten Island,7,5/16/2020
33,35,5,7,6,Staten Island,8,5/15/2020
42,37,5,11,6,Staten Island,9,5/14/2020
47,39,5,12,6,Staten Island,9,5/13/2020
53,41,5,10,6,Staten Island,9,5/12/2020
27,45,6,4,3,Staten Island,10,5/11/2020
14,54,7,5,8,Staten Island,11,5/10/2020
32,57,8,9,3,Staten Island,12,5/9/2020
42,61,9,11,5,Staten Island,13,5/8/2020
60,66,10,13,4,Staten Island,14,5/7/2020
60,76,11,14,8,Staten Island,14,5/6/2020
82,86,11,11,12,Staten Island,13,5/5/2020
89,92,11,14,8,Staten Island,14,5/4/2020
35,95,11,13,15,Staten Island,15,5/3/2020
61,97,10,18,12,Staten Island,15,5/2/2020
